#robot1 : speeder, robot2 : tanker
# remaining_time, trees_state, global_score, ground_tank_water_level, leaks, personnal_score1, autonomous1, alarms1, robot1_x, robot1_y, robot1_theta, robot1_battery, robot1_temperature, robot1_waterlevel, robot1_shortkeys, robot1_clicks, personnal_score2, autonomous2, alarms2, robot2_x, robot2_y, robot2_theta, robot2_battery, robot2_temperature, robot2_waterlevel, robot2_shortkeys, robot2_clicks  
577, '0,0,0,1,0,0,0,0,0,1', 0, 66.46825396825376, 'true,true,false,true,true,true,true,true,false', 0, 0, '', 75, 60, 3.141592653589793, 27, 0, 30, '', '', 0, 0, '', 75, 40, 3.141592653589793, 77, 0, 50, '', ''
576, '0,0,0,1,0,0,0,0,0,1', 0, 65.91269841269819, 'true,true,false,true,true,true,true,true,false', 0, 0, '', 75, 60, 3.141592653589793, 26, 0, 30, 'd', '', 0, 0, '', 75, 40, 3.141592653589793, 76, 0, 50, '', ''
575, '0,0,0,1,0,0,0,0,0,1', 0, 67.3571428571426, 'true,true,false,true,true,true,true,true,false', 0, 0, '', 75, 60, 3.141592653589793, 25, 0, 30, 's,s', '', 0, 0, '', 75, 40, 3.141592653589793, 75, 0, 50, '', ''
574, '0,0,0,1,0,0,0,0,0,1', 0, 70.94444444444417, 'true,true,false,true,true,true,true,true,false', 0, 0, '', 75, 60, 3.141592653589793, 24, 0, 30, 'e', '', 0, 0, '', 75, 40, 3.141592653589793, 74, 0, 50, '', ''
573, '0,0,0,1,0,0,0,0,0,1', 0, 74.96031746031719, 'true,true,false,true,true,true,true,true,false', 0, 0, '', 75, 60, 3.141592653589793, 23, 0, 30, '', '', 0, 0, '', 75, 40, 3.141592653589793, 73, 0, 50, '', ''
572, '0,0,0,1,0,0,0,0,0,1', 0, 74.40476190476161, 'true,true,false,true,true,true,true,true,false', 0, 0, '', 75, 60, 3.141592653589793, 22, 0, 30, '', '', 0, 0, '', 75, 40, 3.141592653589793, 72, 0, 50, '', ''
571, '0,0,0,1,0,0,0,0,0,1', 0, 73.84920634920604, 'true,true,false,true,true,true,true,true,false', 0, 0, '', 75, 60, 3.141592653589793, 21, 0, 30, '', '', 0, 0, '', 75, 40, 3.141592653589793, 71, 0, 50, '', ''
570, '0,0,0,1,0,0,0,0,0,1', 0, 73.29365079365047, 'true,true,false,true,true,true,true,true,false', 0, 0, '2', 75, 60, 3.141592653589793, 20, 0, 30, '', '', 0, 0, '', 75, 40, 3.141592653589793, 70, 0, 50, '', ''
569, '0,0,0,1,0,0,0,0,0,1', 0, 72.7380952380949, 'true,true,false,true,true,true,true,true,false', 0, 0, '', 75, 60, 3.141592653589793, 19, 0, 30, '', '', 0, 0, '', 75, 40, 3.141592653589793, 69, 0, 50, '', ''
568, '0,0,0,1,0,0,0,0,0,1', 0, 72.18253968253933, 'true,true,false,true,true,true,true,true,false', 0, 0, '', 75, 60, 3.141592653589793, 18, 0, 30, '', '', 0, 0, '', 75, 40, 3.141592653589793, 68, 0, 50, '', ''
567, '0,0,0,1,0,0,0,0,0,1', 0, 71.62698412698376, 'true,true,false,true,true,true,true,true,false', 0, 0, '', 75, 60, 3.141592653589793, 17, 0, 30, '', 'removeAlarm', 0, 0, '', 75, 40, 3.141592653589793, 67, 0, 50, '', ''
566, '0,0,0,1,0,0,0,0,0,1', 0, 71.07142857142819, 'true,true,false,true,true,true,true,true,false', 0, 0, '', 75, 60, 3.141592653589793, 16, 0, 30, '', '', 0, 0, '', 75, 40, 3.141592653589793, 66, 0, 50, '', ''
565, '0,0,0,1,0,0,0,0,0,1', 0, 70.51587301587261, 'true,true,false,true,true,true,true,true,false', 0, 0, '', 75, 60, 3.141592653589793, 15, 0, 30, '1', '', 0, 0, '', 75, 40, 3.141592653589793, 65, 0, 50, '', ''
564, '0,0,0,1,0,0,0,0,0,1', 0, 69.96031746031704, 'true,true,false,true,true,true,true,true,false', 0, 0, '', 75, 60, 3.141592653589793, 14, 0, 30, '1', '', 0, 0, '', 75, 40, 3.141592653589793, 64, 0, 50, '', ''
563, '0,0,0,1,0,0,0,0,0,1', 0, 69.40476190476147, 'true,true,false,true,true,true,true,true,false', 0, 0, '', 75, 60, 3.141592653589793, 13, 0, 30, '2', '', 0, 0, '', 75, 40, 3.141592653589793, 63, 0, 50, '', ''
562, '0,0,0,1,0,0,0,1,0,1', 0, 68.8492063492059, 'true,true,false,true,true,true,true,true,false', 0, 0, '', 75, 60, 3.141592653589793, 12, 0, 30, '4,5', '', 0, 0, '', 75, 40, 3.141592653589793, 62, 0, 50, '', ''
561, '0,0,0,1,0,0,0,1,0,1', 0, 68.29365079365033, 'true,true,false,true,true,true,true,true,false', 0, 0, '', 75, 60, 3.141592653589793, 11, 0, 30, '', '', 0, 0, '', 75, 40, 3.141592653589793, 61, 0, 50, '', ''
560, '0,0,0,1,0,0,0,1,0,1', 0, 67.73809523809476, 'true,true,false,true,true,true,true,true,false', 0, 0, '', 75, 60, 3.141592653589793, 10, 0, 30, '', '', 0, 0, '', 75, 40, 3.141592653589793, 60, 0, 50, '', ''
559, '0,0,0,1,0,0,0,1,0,1', 0, 67.18253968253919, 'true,true,false,true,true,true,true,true,false', 0, 0, '', 75, 60, 3.141592653589793, 9, 0, 30, '', '', 0, 0, '', 75, 40, 3.141592653589793, 59, 0, 50, '', ''
558, '0,0,0,1,0,0,0,1,0,1', 0, 66.62698412698361, 'true,true,false,true,true,true,true,true,false', 0, 0, '', 75, 60, 3.141592653589793, 8, 0, 30, '', '', 0, 0, '', 75, 40, 3.141592653589793, 58, 0, 50, '', ''
557, '0,0,0,1,0,0,0,1,0,1', 0, 66.07142857142804, 'true,true,false,true,true,true,true,true,false', 0, 0, '', 75, 60, 3.141592653589793, 7, 0, 30, '', '', 0, 0, '', 75, 40, 3.141592653589793, 57, 0, 50, '', ''
556, '0,0,0,1,0,0,0,1,0,1', 0, 65.51587301587247, 'false,true,false,true,true,true,true,true,false', 0, 0, '', 75, 60, 3.141592653589793, 6, 0, 30, '', '', 0, 0, '', 75, 40, 3.141592653589793, 56, 0, 50, '', ''
555, '0,0,0,1,0,0,0,1,0,1', 0, 64.68253968253912, 'false,true,false,true,true,true,true,true,false', 0, 0, '', 75, 60, 3.141592653589793, 5, 0, 30, '', '', 0, 0, '', 75, 40, 3.141592653589793, 55, 0, 50, '', ''
554, '0,0,0,1,0,0,0,1,0,1', 0, 63.849206349205765, 'false,true,false,true,true,true,true,true,false', 0, 0, '', 75, 60, 3.141592653589793, 4, 0, 30, '', '', 0, 0, '', 75, 40, 3.141592653589793, 54, 0, 50, '', ''
553, '0,1,0,1,0,0,0,1,0,1', 0, 63.015873015872444, 'false,true,false,true,true,true,true,true,false', 0, 0, '', 75, 60, 3.141592653589793, 3, 0, 30, '', '', 0, 0, '', 75, 40, 3.141592653589793, 53, 0, 50, '', ''
552, '0,1,0,1,0,0,0,1,0,1', 0, 62.18253968253912, 'false,true,false,true,true,true,true,true,false', 0, 0, '', 75, 60, 3.141592653589793, 2, 0, 30, '', '', 0, 0, '', 75, 40, 3.141592653589793, 52, 0, 50, '', ''
