#robot1 : speeder, robot2 : tanker
# remaining_time, trees_state, global_score, ground_tank_water_level, leaks, personnal_score1, autonomous1, alarms1, robot1_x, robot1_y, robot1_theta, robot1_battery, robot1_temperature, robot1_waterlevel, robot1_shortkeys, robot1_clicks, personnal_score2, autonomous2, alarms2, robot2_x, robot2_y, robot2_theta, robot2_battery, robot2_temperature, robot2_waterlevel, robot2_shortkeys, robot2_clicks  
584, '0,0,0,0,1,0,0,0,0,0', 0, 48.0555555555555, 'true,true,true,true,true,true,false,true,true', 0, 0, '', 95.93862548765608, 14.117377275481067, 5.301592653589795, 50, 0, 30, '', '', 0, 0, '', 97.09132970242972, 13.751201609957235, 6.305592653589759, 100, 0, 50, '', ''
583, '0,0,0,0,1,0,0,1,0,0', 0, 47.777777777777715, 'true,true,true,true,true,true,false,true,true', 0, 0, '', 95.93862548765608, 14.117377275481067, 5.301592653589795, 50, 0, 30, '', '', 0, 0, '', 97.09132970242972, 13.751201609957235, 6.305592653589759, 100, 0, 50, '', ''
582, '0,0,0,0,1,0,0,1,0,0', 0, 47.49999999999993, 'true,true,true,true,true,true,false,true,true', 0, 0, '', 95.93862548765608, 14.117377275481067, 5.301592653589795, 50, 0, 30, '', '', 0, 0, '', 97.09132970242972, 13.751201609957235, 6.305592653589759, 100, 0, 50, '', ''
581, '0,0,0,0,1,0,0,1,0,0', 0, 47.22222222222214, 'true,true,true,true,true,true,false,true,true', 0, 0, '', 95.93862548765608, 14.117377275481067, 5.301592653589795, 50, 0, 30, '', '', 0, 0, '', 97.09132970242972, 13.751201609957235, 6.305592653589759, 100, 0, 50, '', ''
580, '0,0,0,0,1,0,0,1,0,0', 0, 46.94444444444436, 'true,true,true,true,true,true,false,true,true', 0, 0, '', 95.93862548765608, 14.117377275481067, 5.301592653589795, 50, 0, 30, '', '', 0, 0, '', 97.09132970242972, 13.751201609957235, 6.305592653589759, 100, 0, 50, '', ''
579, '0,0,0,0,1,0,0,1,0,0', 0, 46.66666666666657, 'true,true,true,true,true,true,false,true,true', 0, 0, '', 95.93862548765608, 14.117377275481067, 5.301592653589795, 50, 0, 30, '', '', 0, 0, '', 97.09132970242972, 13.751201609957235, 6.305592653589759, 100, 0, 50, '', ''
578, '0,0,0,0,1,0,0,1,0,0', 0, 46.388888888888786, 'true,true,true,true,true,true,false,true,true', 0, 0, '', 95.93862548765608, 14.117377275481067, 5.301592653589795, 50, 0, 30, '', '', 0, 0, '', 97.09132970242972, 13.751201609957235, 6.305592653589759, 100, 0, 50, '', ''
577, '0,0,0,0,1,0,0,1,0,0', 0, 46.111111111111, 'true,true,true,true,true,true,false,true,true', 0, 0, '', 95.93862548765608, 14.117377275481067, 5.301592653589795, 50, 0, 30, '', '', 0, 0, '', 97.09132970242972, 13.751201609957235, 6.305592653589759, 100, 0, 50, '', ''
576, '0,0,0,0,1,0,0,1,0,0', 0, 45.833333333333215, 'true,false,true,true,true,true,false,true,true', 0, 0, '', 95.93862548765608, 14.117377275481067, 5.301592653589795, 50, 0, 30, '', '', 0, 0, '', 97.09132970242972, 13.751201609957235, 6.305592653589759, 100, 0, 50, '', ''
575, '0,0,0,0,1,0,0,1,0,0', 0, 45.277777777777644, 'true,false,true,true,true,true,false,true,true', 0, 0, '', 95.93862548765608, 14.117377275481067, 5.301592653589795, 50, 0, 30, '', '', 0, 0, '', 97.09132970242972, 13.751201609957235, 6.305592653589759, 100, 0, 50, '', ''
574, '0,0,0,0,1,0,0,1,0,0', 0, 44.72222222222207, 'true,false,true,true,true,true,false,true,true', 0, 0, '', 95.93862548765608, 14.117377275481067, 5.301592653589795, 50, 0, 30, '', '', 0, 0, '', 97.09132970242972, 13.751201609957235, 6.305592653589759, 100, 0, 50, '', ''
573, '0,0,0,0,1,0,0,1,0,0', 0, 44.1666666666665, 'true,false,true,true,true,true,false,true,true', 0, 0, '', 95.93862548765608, 14.117377275481067, 5.301592653589795, 50, 0, 30, '', '', 0, 0, '', 97.09132970242972, 13.751201609957235, 6.305592653589759, 100, 0, 50, '', ''
572, '0,0,0,0,1,0,0,1,0,0', 0, 43.61111111111093, 'true,false,true,true,true,true,false,true,true', 0, 0, '', 95.93862548765608, 14.117377275481067, 5.301592653589795, 50, 0, 30, '', '', 0, 0, '', 97.09132970242972, 13.751201609957235, 6.305592653589759, 100, 0, 50, '', ''
571, '0,0,0,0,1,0,0,1,0,0', 0, 43.05555555555536, 'true,false,true,true,true,true,false,true,true', 0, 0, '', 95.93862548765608, 14.117377275481067, 5.301592653589795, 50, 0, 30, '', '', 0, 0, '', 97.09132970242972, 13.751201609957235, 6.305592653589759, 100, 0, 50, '', ''
570, '0,0,0,0,1,0,0,1,0,0', 0, 42.49999999999979, 'true,false,true,true,true,true,false,true,true', 0, 0, '', 95.93862548765608, 14.117377275481067, 5.301592653589795, 50, 0, 30, '', '', 0, 0, '', 97.09132970242972, 13.751201609957235, 6.305592653589759, 100, 0, 50, '', ''
569, '0,0,0,0,1,0,0,1,0,0', 0, 41.944444444444215, 'true,false,true,true,true,true,false,true,true', 0, 0, '', 95.93862548765608, 14.117377275481067, 5.301592653589795, 50, 0, 30, '', '', 0, 0, '', 97.09132970242972, 13.751201609957235, 6.305592653589759, 100, 0, 50, '', ''
568, '0,0,0,0,1,1,0,1,0,0', 0, 41.388888888888644, 'true,false,true,true,true,true,false,true,true', 0, 0, '', 95.93862548765608, 14.117377275481067, 5.301592653589795, 50, 0, 30, '', '', 0, 0, '', 97.09132970242972, 13.751201609957235, 6.305592653589759, 100, 0, 50, '', ''
567, '0,0,0,0,1,1,0,1,0,0', 0, 40.83333333333307, 'true,false,true,true,true,true,false,true,true', 0, 0, '', 95.93862548765608, 14.117377275481067, 5.301592653589795, 50, 0, 30, '', '', 0, 0, '', 97.09132970242972, 13.751201609957235, 6.305592653589759, 100, 0, 50, '', ''
566, '0,0,0,0,1,1,0,1,0,0', 0, 40.2777777777775, 'true,false,true,true,true,true,false,true,true', 0, 0, '', 95.93862548765608, 14.117377275481067, 5.301592653589795, 50, 0, 30, '', '', 0, 0, '', 97.09132970242972, 13.751201609957235, 6.305592653589759, 100, 0, 50, '', ''
565, '0,1,0,0,1,1,0,1,0,0', 0, 39.72222222222193, 'true,false,true,true,true,true,false,true,true', 0, 0, '', 95.93862548765608, 14.117377275481067, 5.301592653589795, 50, 0, 30, '', '', 0, 0, '', 97.09132970242972, 13.751201609957235, 6.305592653589759, 100, 0, 50, '', ''
564, '0,1,0,0,1,1,0,1,0,0', 0, 39.16666666666636, 'true,false,true,true,true,true,false,true,true', 0, 0, '', 95.93862548765608, 14.117377275481067, 5.301592653589795, 50, 0, 30, '', '', 0, 0, '', 97.09132970242972, 13.751201609957235, 6.305592653589759, 100, 0, 50, '', ''
563, '0,1,0,0,1,1,0,1,0,0', 0, 38.61111111111079, 'true,false,true,true,true,true,false,true,true', 0, 0, '', 95.93862548765608, 14.117377275481067, 5.301592653589795, 50, 0, 30, '', '', 0, 0, '', 97.09132970242972, 13.751201609957235, 6.305592653589759, 100, 0, 50, '', ''
562, '0,1,0,0,1,1,0,1,0,1', 0, 38.055555555555216, 'true,false,true,true,true,true,false,true,true', 0, 0, '', 95.93862548765608, 14.117377275481067, 5.301592653589795, 50, 0, 30, '', '', 0, 0, '', 97.09132970242972, 13.751201609957235, 6.305592653589759, 100, 0, 50, '', ''
561, '0,1,0,0,1,1,0,1,0,1', 0, 37.499999999999645, 'true,false,true,true,true,false,false,true,true', 0, 0, '', 95.93862548765608, 14.117377275481067, 5.301592653589795, 50, 0, 30, '', '', 0, 0, '', 97.09132970242972, 13.751201609957235, 6.305592653589759, 100, 0, 50, '', ''
560, '0,1,0,0,1,1,0,1,0,1', 0, 36.66666666666632, 'true,false,true,true,true,false,false,true,true', 0, 0, '', 95.93862548765608, 14.117377275481067, 5.301592653589795, 50, 0, 30, '', '', 0, 0, '', 97.09132970242972, 13.751201609957235, 6.305592653589759, 100, 0, 50, '', ''
559, '0,1,0,0,1,1,0,1,0,1', 0, 35.833333333333, 'true,false,true,true,true,false,false,true,true', 0, 0, '', 95.93862548765608, 14.117377275481067, 5.301592653589795, 50, 0, 30, '', '', 0, 0, '', 97.09132970242972, 13.751201609957235, 6.305592653589759, 100, 0, 50, '', ''
558, '0,1,0,0,1,1,0,1,0,1', 0, 34.99999999999968, 'true,false,true,true,true,false,false,true,true', 0, 0, '', 95.93862548765608, 14.117377275481067, 5.301592653589795, 50, 0, 30, '', '', 0, 0, '', 97.09132970242972, 13.751201609957235, 6.305592653589759, 100, 0, 50, '', ''
557, '0,1,0,0,1,1,0,1,0,1', 0, 34.16666666666636, 'true,false,true,true,true,false,false,true,true', 0, 0, '', 95.93862548765608, 14.117377275481067, 5.301592653589795, 50, 0, 30, '', '', 0, 0, '', 97.09132970242972, 13.751201609957235, 6.305592653589759, 100, 0, 50, '', ''
556, '0,1,0,0,1,1,0,1,0,1', 0, 33.33333333333304, 'true,false,true,true,true,false,false,true,true', 0, 0, '', 95.93862548765608, 14.117377275481067, 5.301592653589795, 50, 0, 30, '', '', 0, 0, '', 97.09132970242972, 13.751201609957235, 6.305592653589759, 100, 0, 50, '', ''
555, '0,1,0,0,1,1,0,1,0,1', 0, 32.499999999999716, 'true,false,true,true,true,false,false,true,true', 0, 0, '', 95.93862548765608, 14.117377275481067, 5.301592653589795, 50, 0, 30, '', '', 0, 0, '', 97.09132970242972, 13.751201609957235, 6.305592653589759, 100, 0, 50, '', ''
554, '0,1,0,0,1,1,0,1,0,1', 0, 31.666666666666384, 'true,false,true,true,true,false,false,true,true', 0, 0, '', 95.93862548765608, 14.117377275481067, 5.301592653589795, 50, 0, 30, '', '', 0, 0, '', 97.09132970242972, 13.751201609957235, 6.305592653589759, 100, 0, 50, '', ''
553, '0,1,0,0,1,1,0,1,0,1', 0, 30.833333333333044, 'true,false,true,true,true,false,false,true,true', 0, 0, '', 95.93862548765608, 14.117377275481067, 5.301592653589795, 50, 0, 30, '', '', 0, 0, '', 97.09132970242972, 13.751201609957235, 6.305592653589759, 100, 0, 50, '', ''
552, '0,1,0,0,1,1,0,1,0,1', 0, 29.999999999999705, 'true,false,true,true,true,false,false,true,true', 0, 0, '', 95.93862548765608, 14.117377275481067, 5.301592653589795, 50, 0, 30, '', '', 0, 0, '', 97.09132970242972, 13.751201609957235, 6.305592653589759, 100, 0, 50, '', ''
551, '0,1,0,0,1,1,0,1,0,1', 0, 29.166666666666366, 'true,false,true,true,true,false,false,true,true', 0, 0, '', 95.93862548765608, 14.117377275481067, 5.301592653589795, 50, 0, 30, '', '', 0, 0, '', 97.09132970242972, 13.751201609957235, 6.305592653589759, 100, 0, 50, '', ''
550, '0,1,0,1,1,1,0,1,0,1', 0, 28.333333333333027, 'true,false,true,true,true,false,false,true,true', 0, 0, '', 95.93862548765608, 14.117377275481067, 5.301592653589795, 50, 0, 30, '', '', 0, 0, '', 97.09132970242972, 13.751201609957235, 6.305592653589759, 100, 0, 50, '', ''
549, '0,1,0,1,1,1,0,1,0,1', 0, 27.499999999999687, 'true,false,true,true,true,false,false,true,true', 0, 0, '', 95.93862548765608, 14.117377275481067, 5.301592653589795, 50, 0, 30, '', '', 0, 0, '', 97.09132970242972, 13.751201609957235, 6.305592653589759, 100, 0, 50, '', ''
548, '0,1,0,1,1,1,0,1,0,1', 0, 26.666666666666348, 'true,false,true,true,true,false,false,true,true', 0, 0, '', 95.93862548765608, 14.117377275481067, 5.301592653589795, 50, 0, 30, '', '', 0, 0, '', 97.09132970242972, 13.751201609957235, 6.305592653589759, 100, 0, 50, '', ''
547, '0,1,0,1,1,1,0,1,0,1', 0, 25.83333333333301, 'true,false,true,true,true,false,false,true,true', 0, 0, '', 95.93862548765608, 14.117377275481067, 5.301592653589795, 50, 0, 30, '', '', 0, 0, '', 97.09132970242972, 13.751201609957235, 6.305592653589759, 100, 0, 50, '', ''
546, '0,1,0,1,1,1,0,1,0,1', 0, 24.99999999999967, 'true,false,true,true,true,false,false,true,true', 0, 0, '', 95.93862548765608, 14.117377275481067, 5.301592653589795, 50, 0, 30, '', '', 0, 0, '', 97.09132970242972, 13.751201609957235, 6.305592653589759, 100, 0, 50, '', ''
545, '0,1,0,1,1,1,0,1,0,1', 0, 24.16666666666633, 'true,false,true,true,true,false,false,true,true', 0, 0, '', 95.93862548765608, 14.117377275481067, 5.301592653589795, 50, 0, 30, '', '', 0, 0, '', 97.09132970242972, 13.751201609957235, 6.305592653589759, 100, 0, 50, '', ''
544, '0,1,0,1,1,1,0,1,0,1', 0, 23.33333333333299, 'true,false,true,true,true,false,false,true,true', 0, 0, '', 95.93862548765608, 14.117377275481067, 5.301592653589795, 50, 0, 30, '', '', 0, 0, '', 97.09132970242972, 13.751201609957235, 6.305592653589759, 100, 0, 50, '', ''
543, '0,1,0,1,1,1,0,1,0,1', 0, 22.499999999999652, 'true,false,true,true,true,false,false,true,true', 0, 0, '', 95.93862548765608, 14.117377275481067, 5.301592653589795, 50, 0, 30, '', '', 0, 0, '', 97.09132970242972, 13.751201609957235, 6.305592653589759, 100, 0, 50, '', ''
542, '0,1,0,1,1,1,0,1,0,1', 0, 21.666666666666313, 'true,false,true,true,true,false,false,true,true', 0, 0, '', 95.93862548765608, 14.117377275481067, 5.301592653589795, 50, 0, 30, '', '', 0, 0, '', 97.09132970242972, 13.751201609957235, 6.305592653589759, 100, 0, 50, '', ''
541, '0,1,0,1,1,1,0,1,0,1', 0, 20.833333333332973, 'true,false,true,true,true,false,false,true,true', 0, 0, '', 95.93862548765608, 14.117377275481067, 5.301592653589795, 50, 0, 30, '', '', 0, 0, '', 97.09132970242972, 13.751201609957235, 6.305592653589759, 100, 0, 50, '', ''
540, '0,1,0,1,1,1,0,1,0,1', 0, 19.999999999999634, 'true,false,true,true,true,false,false,true,true', 0, 0, '', 95.93862548765608, 14.117377275481067, 5.301592653589795, 50, 0, 30, '', '', 0, 0, '', 97.09132970242972, 13.751201609957235, 6.305592653589759, 100, 0, 50, '', ''
539, '0,1,0,1,1,1,0,1,0,1', 0, 19.166666666666295, 'true,false,true,true,true,false,false,true,true', 0, 0, '', 95.93862548765608, 14.117377275481067, 5.301592653589795, 50, 0, 30, '', '', 0, 0, '', 97.09132970242972, 13.751201609957235, 6.305592653589759, 100, 0, 50, '', ''
538, '0,1,0,1,1,1,0,1,0,1', 0, 18.333333333332956, 'true,false,true,true,true,false,false,true,true', 0, 0, '', 95.93862548765608, 14.117377275481067, 5.301592653589795, 50, 0, 30, '', '', 0, 0, '', 97.09132970242972, 13.751201609957235, 6.305592653589759, 100, 0, 50, '', ''
537, '0,1,0,1,1,1,0,1,0,1', 0, 17.499999999999616, 'true,false,true,true,true,false,false,true,true', 0, 0, '', 95.93862548765608, 14.117377275481067, 5.301592653589795, 50, 0, 30, '', '', 0, 0, '', 97.09132970242972, 13.751201609957235, 6.305592653589759, 100, 0, 50, '', ''
536, '0,1,0,1,1,1,0,1,0,1', 0, 16.666666666666277, 'true,false,true,true,true,false,false,true,true', 0, 0, '', 95.93862548765608, 14.117377275481067, 5.301592653589795, 50, 0, 30, '', '', 0, 0, '', 97.09132970242972, 13.751201609957235, 6.305592653589759, 100, 0, 50, '', ''
535, '0,1,0,1,1,1,0,1,0,1', 0, 15.833333333332941, 'true,false,true,true,true,false,false,true,true', 0, 0, '', 95.93862548765608, 14.117377275481067, 5.301592653589795, 50, 0, 30, '', '', 0, 0, '', 97.09132970242972, 13.751201609957235, 6.305592653589759, 100, 0, 50, '', ''
534, '0,1,0,1,1,1,0,1,0,1', 0, 14.999999999999611, 'true,false,true,true,true,false,false,true,true', 0, 0, '', 95.93862548765608, 14.117377275481067, 5.301592653589795, 50, 0, 30, '', '', 0, 0, '', 97.09132970242972, 13.751201609957235, 6.305592653589759, 100, 0, 50, '', ''
533, '0,1,0,1,1,1,0,1,0,1', 0, 14.16666666666628, 'true,false,true,true,true,false,false,true,true', 0, 0, '', 95.93862548765608, 14.117377275481067, 5.301592653589795, 50, 0, 30, '', '', 0, 0, '', 97.09132970242972, 13.751201609957235, 6.305592653589759, 100, 0, 50, '', ''
532, '0,1,0,1,1,1,0,1,0,1', 0, 13.33333333333295, 'true,false,true,true,true,false,false,true,true', 0, 0, '', 95.93862548765608, 14.117377275481067, 5.301592653589795, 50, 0, 30, '', '', 0, 0, '', 97.09132970242972, 13.751201609957235, 6.305592653589759, 100, 0, 50, '', ''
531, '0,1,0,1,1,1,0,1,0,1', 0, 12.49999999999962, 'true,false,true,true,false,false,false,true,true', 0, 0, '', 95.93862548765608, 14.117377275481067, 5.301592653589795, 50, 0, 30, '', '', 0, 0, '', 97.09132970242972, 13.751201609957235, 6.305592653589759, 100, 0, 50, '', ''
530, '0,1,0,1,1,1,0,1,0,1', 0, 11.388888888888513, 'true,false,true,true,false,false,false,true,true', 0, 0, '', 95.93862548765608, 14.117377275481067, 5.301592653589795, 50, 0, 30, '', '', 0, 0, '', 97.09132970242972, 13.751201609957235, 6.305592653589759, 100, 0, 50, '', ''
529, '0,1,0,1,1,1,1,1,0,1', 0, 10.277777777777406, 'true,false,true,true,false,false,false,true,true', 0, 0, '', 95.93862548765608, 14.117377275481067, 5.301592653589795, 50, 0, 30, '', '', 0, 0, '', 97.09132970242972, 13.751201609957235, 6.305592653589759, 100, 0, 50, '', ''
528, '0,1,0,1,1,1,1,1,0,1', 0, 9.166666666666298, 'true,false,true,true,false,false,false,true,true', 0, 0, '', 95.93862548765608, 14.117377275481067, 5.301592653589795, 50, 0, 30, '', '', 0, 0, '', 97.09132970242972, 13.751201609957235, 6.305592653589759, 100, 0, 50, '', ''
527, '0,1,0,1,1,1,1,1,0,1', 0, 8.055555555555191, 'true,false,true,true,false,false,false,true,true', 0, 0, '', 95.93862548765608, 14.117377275481067, 5.301592653589795, 50, 0, 30, '', '', 0, 0, '', 97.09132970242972, 13.751201609957235, 6.305592653589759, 100, 0, 50, '', ''
526, '0,1,0,1,1,1,1,1,0,1', 0, 6.94444444444408, 'true,false,true,true,false,false,false,false,true', 0, 0, '', 95.93862548765608, 14.117377275481067, 5.301592653589795, 50, 0, 30, '', '', 0, 0, '', 97.09132970242972, 13.751201609957235, 6.305592653589759, 100, 0, 50, '', ''
525, '0,1,0,1,1,1,1,1,0,1', 0, 5.555555555555191, 'true,false,true,true,false,false,false,false,true', 0, 0, '', 95.93862548765608, 14.117377275481067, 5.301592653589795, 50, 0, 30, '', '', 0, 0, '', 97.09132970242972, 13.751201609957235, 6.305592653589759, 100, 0, 50, '', ''
524, '0,1,0,1,1,1,1,1,0,1', 0, 4.166666666666303, 'true,false,true,true,false,false,false,false,true', 0, 0, '', 95.93862548765608, 14.117377275481067, 5.301592653589795, 50, 0, 30, '', '', 0, 0, '', 97.09132970242972, 13.751201609957235, 6.305592653589759, 100, 0, 50, '', ''
523, '0,1,0,1,1,1,1,1,0,1', 0, 2.7777777777774144, 'true,false,true,true,false,false,false,false,true', 0, 0, '', 95.93862548765608, 14.117377275481067, 5.301592653589795, 50, 0, 30, '', '', 0, 0, '', 97.09132970242972, 13.751201609957235, 6.305592653589759, 100, 0, 50, '', ''
522, '0,1,0,1,1,1,1,1,0,1', 0, 1.388888888888526, 'true,false,true,true,false,false,false,false,true', 0, 0, '', 95.93862548765608, 14.117377275481067, 5.301592653589795, 50, 0, 30, '', '', 0, 0, '', 97.09132970242972, 13.751201609957235, 6.305592653589759, 100, 0, 50, '', ''
521, '0,1,0,1,1,1,1,1,0,1', 0, 0, 'true,false,true,true,false,false,false,false,true', 0, 0, '', 95.93862548765608, 14.117377275481067, 5.301592653589795, 50, 0, 30, '', '', 0, 0, '', 97.09132970242972, 13.751201609957235, 6.305592653589759, 100, 0, 50, '', ''
520, '0,1,0,1,1,1,1,1,0,1', 0, 0, 'true,false,true,true,false,false,false,false,true', 0, 0, '', 95.93862548765608, 14.117377275481067, 5.301592653589795, 50, 0, 30, '', '', 0, 0, '', 97.09132970242972, 13.751201609957235, 6.305592653589759, 100, 0, 50, '', ''
519, '0,1,0,1,1,1,1,1,0,1', 0, 0, 'true,false,true,true,false,false,false,false,true', 0, 0, '', 95.93862548765608, 14.117377275481067, 5.301592653589795, 50, 0, 30, '', '', 0, 0, '', 97.09132970242972, 13.751201609957235, 6.305592653589759, 100, 0, 50, '', ''
518, '0,1,0,1,1,1,1,1,0,1', 0, 0, 'true,false,true,true,false,false,false,false,true', 0, 0, '', 95.93862548765608, 14.117377275481067, 5.301592653589795, 50, 0, 30, '', '', 0, 0, '', 97.09132970242972, 13.751201609957235, 6.305592653589759, 100, 0, 50, '', ''
517, '0,1,1,1,1,1,1,1,0,1', 0, 0, 'true,false,true,true,false,false,false,false,true', 0, 0, '', 95.93862548765608, 14.117377275481067, 5.301592653589795, 50, 0, 30, '', '', 0, 0, '', 97.09132970242972, 13.751201609957235, 6.305592653589759, 100, 0, 50, '', ''
516, '0,1,1,1,1,1,1,1,0,1', 0, 0, 'true,false,true,true,false,false,false,false,true', 0, 0, '', 95.93862548765608, 14.117377275481067, 5.301592653589795, 50, 0, 30, '', '', 0, 0, '', 97.09132970242972, 13.751201609957235, 6.305592653589759, 100, 0, 50, '', ''
515, '0,1,1,1,1,1,1,1,0,1', 0, 0, 'true,false,true,true,false,false,false,false,true', 0, 0, '', 95.93862548765608, 14.117377275481067, 5.301592653589795, 50, 0, 30, '', '', 0, 0, '', 97.09132970242972, 13.751201609957235, 6.305592653589759, 100, 0, 50, '', ''
514, '0,1,1,1,1,1,1,1,0,1', 0, 0, 'true,false,true,true,false,false,false,false,true', 0, 0, '', 95.93862548765608, 14.117377275481067, 5.301592653589795, 50, 0, 30, '', '', 0, 0, '', 97.09132970242972, 13.751201609957235, 6.305592653589759, 100, 0, 50, '', ''
513, '0,1,1,1,1,1,1,1,0,1', 0, 0, 'true,false,true,true,false,false,false,false,true', 0, 0, '', 95.93862548765608, 14.117377275481067, 5.301592653589795, 50, 0, 30, '', '', 0, 0, '', 97.09132970242972, 13.751201609957235, 6.305592653589759, 100, 0, 50, '', ''
512, '0,1,1,1,1,1,1,1,0,1', 0, 0, 'true,false,true,true,false,false,false,false,true', 0, 0, '', 95.93862548765608, 14.117377275481067, 5.301592653589795, 50, 0, 30, '', '', 0, 0, '', 97.09132970242972, 13.751201609957235, 6.305592653589759, 100, 0, 50, '', ''
511, '0,1,1,1,1,1,1,1,0,1', 0, 0, 'true,false,true,true,false,false,false,false,true', 0, 0, '', 95.93862548765608, 14.117377275481067, 5.301592653589795, 50, 0, 30, '', '', 0, 0, '', 97.09132970242972, 13.751201609957235, 6.305592653589759, 100, 0, 50, '', ''
